# claims.tsv - merged traceability matrix, capstone paper -> aitchinson-flow artifacts
# columns: id  paper_loc  quantity  expected  tol  tier  artifact  pointer  notes
N10	chapters/results.tex:322	KL_uni, DSM x Dirichlet-thickened	0.351	0.0005	T0	runs/dsmx_clr_dir/eval.json	unigram_kl	tab:ablation2x2 r4c1; dir = Dirichlet-thickened endpoint, NOT deterministic
N11	chapters/results.tex:322	KL_bi, DSM x Dirichlet-thickened	3.976	0.0005	T0	runs/dsmx_clr_dir/eval.json	bigram_kl	tab:ablation2x2 r4c2
N12	chapters/results.tex:322	Delta@.50, DSM x Dirichlet-thickened	-0.215	0.0005	T0	runs/dsmx_clr_dir/recovery.json	rows[mode=recovery,alpha=0.5].delta	tab:ablation2x2 r4c3
N13	chapters/results.tex:319	KL_uni r1c1 via consolidated readout	0.031	0.0005	T0	runs/compu_matched_summary.json	compu_mse_det.KL_uni	proves runs/compu_matched_summary.json is the table's consolidated readout; keep it
N14	chapters/results.tex:321	KL_bi r3c2 via consolidated readout	3.572	0.0005	T0	runs/dsmx_summary.json	dsmx_clr_det.KL_bi	proves runs/dsmx_summary.json is the DSM rows' consolidated readout; keep it
N15	chapters/results.tex:338	acc@.10, Thickened MSE	1.00	0.005	T0	runs/compu_mse_thick/recovery.json	rows[mode=recovery,alpha=0.1].token_acc	tab:hilbert-null r1c1
N16	chapters/results.tex:338	acc@.30, Thickened MSE	0.90	0.005	T0	runs/compu_mse_thick/recovery.json	rows[mode=recovery,alpha=0.3].token_acc	tab:hilbert-null r1c2; 0.904785 rounds down at exactly half a unit
N17	chapters/results.tex:338	acc@.50, Thickened MSE	0.58	0.005	T0	runs/compu_mse_thick/recovery.json	rows[mode=recovery,alpha=0.5].token_acc	tab:hilbert-null r1c3
N18	chapters/results.tex:338	Delta@.50, Thickened MSE	0.050	0.0005	T0	runs/compu_mse_thick/recovery.json	rows[mode=recovery,alpha=0.5].delta	tab:hilbert-null r1c4; same cell as N6, cross-referenced in the caption
N19	chapters/results.tex:339	acc@.10, Thickened Hilbert	1.00	0.005	T0	runs/compu_hilbert_thick/recovery.json	rows[mode=recovery,alpha=0.1].token_acc	tab:hilbert-null r2c1; loss.mode hilbert_soft = the SMOOTHED Hilbert loss
N20	chapters/results.tex:339	acc@.30, Thickened Hilbert	0.91	0.005	T0	runs/compu_hilbert_thick/recovery.json	rows[mode=recovery,alpha=0.3].token_acc	tab:hilbert-null r2c2
N21	chapters/results.tex:339	acc@.50, Thickened Hilbert	0.58	0.005	T0	runs/compu_hilbert_thick/recovery.json	rows[mode=recovery,alpha=0.5].token_acc	tab:hilbert-null r2c3
N22	chapters/results.tex:339	Delta@.50, Thickened Hilbert	0.048	0.0005	T0	runs/compu_hilbert_thick/recovery.json	rows[mode=recovery,alpha=0.5].delta	tab:hilbert-null r2c4
N23	chapters/results.tex:340	acc@.10, Deterministic clr MSE	1.00	0.005	T0	runs/compu_mse_det/recovery.json	rows[mode=recovery,alpha=0.1].token_acc	tab:hilbert-null r3c1; same run as tab:ablation2x2 r1
N24	chapters/results.tex:340	acc@.30, Deterministic clr MSE	0.90	0.005	T0	runs/compu_mse_det/recovery.json	rows[mode=recovery,alpha=0.3].token_acc	tab:hilbert-null r3c2
N25	chapters/results.tex:340	acc@.50, Deterministic clr MSE	0.53	0.005	T0	runs/compu_mse_det/recovery.json	rows[mode=recovery,alpha=0.5].token_acc	tab:hilbert-null r3c3; equals the perturbed input, i.e. no work done
N26	chapters/results.tex:340	Delta@.50, Deterministic clr MSE	0.000	0.0005	T0	runs/compu_mse_det/recovery.json	rows[mode=recovery,alpha=0.5].delta	tab:hilbert-null r3c4
N27	chapters/results.tex:341	acc@.10, Deterministic clr Hilbert	1.00	0.005	T0	runs/compu_hilbert_det/recovery.json	rows[mode=recovery,alpha=0.1].token_acc	tab:hilbert-null r4c1
N28	chapters/results.tex:341	acc@.30, Deterministic clr Hilbert	0.90	0.005	T0	runs/compu_hilbert_det/recovery.json	rows[mode=recovery,alpha=0.3].token_acc	tab:hilbert-null r4c2
N29	chapters/results.tex:341	acc@.50, Deterministic clr Hilbert	0.53	0.005	T0	runs/compu_hilbert_det/recovery.json	rows[mode=recovery,alpha=0.5].token_acc	tab:hilbert-null r4c3
N30	chapters/results.tex:341	Delta@.50, Deterministic clr Hilbert	0.000	0.0005	T0	runs/compu_hilbert_det/recovery.json	rows[mode=recovery,alpha=0.5].delta	tab:hilbert-null r4c4
N31	chapters/results.tex:330	perturbed input accuracy at alpha=0.50, before any descent	0.528	0.0005	T0	runs/compu_mse_det/recovery.json	rows[mode=recovery,alpha=0.5].token_acc_perturbed	tab:hilbert-null caption; identical across all four cells, same corruption seed 1234
N32	chapters/results.tex:249	KL_uni, EqM deterministic clr, L=256	0.093	0.0005	T0	runs/sflm_bench_a100_20g_L256/EqM_OneHot/eval_all.json	KL_uni	arm dir EqM_OneHot is the deterministic-clr EqM variant; cell of tab:gen
N33	chapters/results.tex:249	KL_bi, EqM deterministic clr, L=256	2.226	0.0005	T0	runs/sflm_bench_a100_20g_L256/EqM_OneHot/eval_all.json	KL_bi	also the basis of the 'at least 2.3 times' ratio on line 252
N34	chapters/results.tex:250	KL_uni, EqM Dirichlet-thickened, L=256	0.611	0.0005	T0	runs/sflm_bench_a100_20g_L256/EqM/eval_all.json	KL_uni	arm dir EqM is the Dirichlet-thickened variant
N35	chapters/results.tex:250	H_ratio, EqM Dirichlet-thickened, L=256	1.154	0.0005	T0	runs/sflm_bench_a100_20g_L256/EqM/eval_all.json	H_ratio	spreads towards uniform
N36	chapters/results.tex:250	KL_bi, EqM VAE-latent, L=256	2.612	0.0005	T0	runs/sflm_bench_a100_20g_L256/EqMAE/eval_all.json	KL_bi	arm dir EqMAE is the VAE-latent variant
N37	chapters/results.tex:250	H_ratio, EqM VAE-latent, L=256	0.904	0.0005	T0	runs/sflm_bench_a100_20g_L256/EqMAE/eval_all.json	H_ratio	
N38	chapters/results.tex:259	KL_bi, Dirichlet FM matched budget, L=256	0.959	0.0005	T0	runs/sflm_bench_a100_20g_L256/DirichletFM/eval_all.json	KL_bi	paper's ac{dfm} = DirFM = Dirichlet Flow Matching; NOT the DFM/ arm dir
N39	chapters/results.tex:266	recovery gain Delta@.50, Dirichlet FM matched budget	0.090	0.0005	T0	runs/sflm_bench_a100_20g_L256/DirichletFM/recovery.json	rows[mode=recovery,alpha=0.5].delta	
N40	chapters/results.tex:266	recovery gain Delta@.50, Dirichlet FM full-corpus retraining	0.282	0.0005	T0	runs/sflm_bench_a100_20g_L256_d1280L14_full/DirichletFM_converge/recovery.json	rows[mode=recovery,alpha=0.5].delta	full-text8 DirichletFM_converge arm, the same tree bench_ood_final/bench_heal_final pin
N41	chapters/results.tex:265	lower end of the EqM recovery-gain range over the 10-point alpha ladder	-0.011	0.0005	T0	runs/sflm_bench_a100_20g_L256/EqMAE/recovery_grid.json	rows[mode=recovery,alpha=0.4].delta	paper states the range bound; artifact min over 3 variants x 10 alphas (grid sweep 2026-08-21) = -0.0114
N42	chapters/results.tex:265	upper end of the EqM recovery-gain range over the 10-point alpha ladder	0.005	0.0005	T0	runs/sflm_bench_a100_20g_L256/EqM/recovery.json	rows[mode=recovery,alpha=1.0].delta	paper states the range bound; artifact max over 3 variants x 10 alphas (grid sweep 2026-08-21) is this cell
N43	chapters/results.tex:352	KL_bi, Discrete Flow Matching at the L=256 benchmark	1.466	0.0005	T0	runs/sflm_bench_a100_20g_L256/DFM/eval_all.json	KL_bi	arm dir DFM is DISCRETE Flow Matching; the only peer-comparable-BPC arm
N44	chapters/results.tex:296	KL_bi of independent draws from the corpus unigram distribution	1.692	0.0005	T0	runs/unigram_baseline/eval.json	bigram_kl	the floor the collapsed cell's 1.657 sits at; ckpt null, no model
N45	chapters/results.tex:297	H_gen of the thickened cell vs the uniform value ln 27	3.2958	0.001	T0	runs/compu_mse_thick/eval.json	H_gen	paper claims 'within 0.001 of ln 27 = 3.296'; expected is ln 27 and tol is the paper's own bound
N54	chapters/results.tex:310	number of annealed-Langevin sigma levels, DSM cells	24	0.5	T0	runs/dsmx_clr_det/config.json	dsm.n_sigma	
N55	chapters/results.tex:310	sigma_min of the DSM ladder	0.01	0.0005	T0	runs/dsmx_clr_det/config.json	dsm.sigma_min	
N56	chapters/results.tex:310	sigma_max of the DSM ladder	12.3	0.05	T0	runs/dsmx_clr_det/config.json	dsm.sigma_max	matches the clr feature norm, cf. N72
N57	chapters/results.tex:311	auxiliary cross-entropy anchor weight, fixed-interpolant cells	0.5	0.005	T0	runs/compu_mse_det/config.json	eqm.lambda_ce	
N58	chapters/results.tex:311	auxiliary cross-entropy anchor weight, DSM cells	0.5	0.005	T0	runs/dsmx_clr_det/config.json	dsm.lambda_ce	
N59	chapters/results.tex:308	L at development scale	40	0.5	T0	runs/compu_mse_det/config.json	training.L	
N60	chapters/results.tex:308	d_model at development scale	1024	0.5	T0	runs/compu_mse_det/config.json	transformer.d_model	
N61	chapters/results.tex:308	epochs at development scale	5	0.5	T0	runs/compu_mse_det/config.json	training.epochs	
N62	chapters/results.tex:308	n evaluation samples	256	0.5	T0	runs/compu_mse_det/eval.json	n_samples	
N63	chapters/results.tex:274	source noise sigma	0.1	0.0005	T0	runs/compu_mse_det/config.json	eqm.source_sigma	
N64	chapters/results.tex:274	label smoothing epsilon behind the 12.51 clr gap	0.0001	0.00005	T0	runs/compu_mse_det/config.json	transformation.label_smoothing	12.51 = ln((1-eps+eps/K)/(eps/K)) with eps=1e-4 K=27; see finding N-F4
N65	chapters/results.tex:286	token accuracy at the source before the descent	0.038	0.0005	T0	runs/compu_mse_det/native_radius.json	rows[alpha=1.0].token_acc_perturbed	fig:energy-landscape panel A left end; also line 363
N66	chapters/results.tex:286	token accuracy at the source after the descent	0.082	0.0005	T0	runs/compu_mse_det/native_radius.json	rows[alpha=1.0].token_acc	fig:energy-landscape panel A left end; also line 363
N67	chapters/results.tex:287	accuracy of the input at gamma=0.03 (paper prints the complement 4.7%%)	0.953	0.0005	T0	runs/compu_mse_det/recovery_native_path_fill.json	rows[gamma=0.03].token_acc_perturbed	paper prints 1-this as a percentage; see finding N-F5
N68	chapters/results.tex:287	accuracy after the descent at gamma=0.03 (paper prints the complement 5.3%%)	0.947	0.0005	T0	runs/compu_mse_det/recovery_native_path_fill.json	rows[gamma=0.03].token_acc	paper prints 1-this as a percentage; see finding N-F5
N69	chapters/results.tex:284	log mass on the true character at gamma=0.05, before the descent	-2.7057	0.0005	T0	runs/compu_mse_det/native_radius.json	rows[alpha=0.95].logp_true_pre	paper prints exp(this)=0.067; artifact stores natural log, see finding N-F5
N70	chapters/results.tex:284	log mass on the true character at gamma=0.05, after the descent	-0.0068	0.0005	T0	runs/compu_mse_det/native_radius.json	rows[alpha=0.95].logp_true_post	paper prints exp(this)=0.993; artifact stores natural log, see finding N-F5
N71	chapters/results.tex:373	log mass on the true character at the source, after the descent	-11.4532	0.0005	T0	runs/compu_mse_det/native_radius.json	rows[alpha=1.0].logp_true_post	paper prints exp(this)=1.1e-5; artifact stores natural log, see finding N-F5
N72	chapters/results.tex:310	clr feature norm (data radius) the DSM sigma_max is matched to	12.2723	0.0005	T0	runs/compu_mse_det/recovery_native_path.json	data_radius	the '12.3' upper end of the sigma ladder in the tab:ablation2x2 caption
D1	chapters/results.tex:448	tab:ood-word NLL replace word-max AUROC	0.981	0.0005	T0	bench_ood_final/nll/denoiser_nll_sweep.json	rows[scheme=replace,rate=0.15].auroc_word_max	rate 0.15, n=256
D2	chapters/results.tex:448	tab:ood-word NLL replace word-mean AUROC	0.957	0.0005	T0	bench_ood_final/nll/denoiser_nll_sweep.json	rows[scheme=replace,rate=0.15].auroc_word_mean	rate 0.15, n=256
D3	chapters/results.tex:448	tab:ood-word NLL shuffle word-max AUROC	0.967	0.0005	T0	bench_ood_final/nll/denoiser_nll_sweep.json	rows[scheme=shuffle,rate=0.15].auroc_word_max	rate 0.15, n=256
D4	chapters/results.tex:448	tab:ood-word NLL shuffle word-mean AUROC	0.931	0.0005	T0	bench_ood_final/nll/denoiser_nll_sweep.json	rows[scheme=shuffle,rate=0.15].auroc_word_mean	rate 0.15, n=256
D5	chapters/results.tex:448	tab:ood-word NLL falseinfo word-max AUROC	0.807	0.0005	T0	bench_ood_final/nll/denoiser_nll_sweep.json	rows[scheme=falseinfo,rate=0.15].auroc_word_max	rate 0.15, n=256
D6	chapters/results.tex:448	tab:ood-word NLL falseinfo word-mean AUROC	0.8	0.0005	T0	bench_ood_final/nll/denoiser_nll_sweep.json	rows[scheme=falseinfo,rate=0.15].auroc_word_mean	rate 0.15, n=256
D7	chapters/results.tex:448	tab:ood-word BLR replace word-max AUROC	0.93	0.0005	T0	bench_ood_final/blr/bayes_linear_sweep.json	rows[scheme=replace,rate=0.15].auroc_word_max	rate 0.15, n=256
D8	chapters/results.tex:448	tab:ood-word BLR replace word-mean AUROC	0.857	0.0005	T0	bench_ood_final/blr/bayes_linear_sweep.json	rows[scheme=replace,rate=0.15].auroc_word_mean	rate 0.15, n=256
D9	chapters/results.tex:448	tab:ood-word BLR shuffle word-max AUROC	0.869	0.0005	T0	bench_ood_final/blr/bayes_linear_sweep.json	rows[scheme=shuffle,rate=0.15].auroc_word_max	rate 0.15, n=256
D10	chapters/results.tex:448	tab:ood-word BLR shuffle word-mean AUROC	0.776	0.0005	T0	bench_ood_final/blr/bayes_linear_sweep.json	rows[scheme=shuffle,rate=0.15].auroc_word_mean	rate 0.15, n=256
D11	chapters/results.tex:448	tab:ood-word BLR falseinfo word-max AUROC	0.726	0.0005	T0	bench_ood_final/blr/bayes_linear_sweep.json	rows[scheme=falseinfo,rate=0.15].auroc_word_max	rate 0.15, n=256
D12	chapters/results.tex:448	tab:ood-word BLR falseinfo word-mean AUROC	0.658	0.0005	T0	bench_ood_final/blr/bayes_linear_sweep.json	rows[scheme=falseinfo,rate=0.15].auroc_word_mean	rate 0.15, n=256
D13	chapters/results.tex:448	tab:ood-word BLR_all replace word-max AUROC	0.943	0.0005	T0	bench_ood_final/blr_adv/bayes_linear_adv_sweep.json	rows[scheme=replace,rate=0.15].auroc_word_max	rate 0.15, n=256
D14	chapters/results.tex:448	tab:ood-word BLR_all replace word-mean AUROC	0.882	0.0005	T0	bench_ood_final/blr_adv/bayes_linear_adv_sweep.json	rows[scheme=replace,rate=0.15].auroc_word_mean	rate 0.15, n=256
D15	chapters/results.tex:448	tab:ood-word BLR_all shuffle word-max AUROC	0.877	0.0005	T0	bench_ood_final/blr_adv/bayes_linear_adv_sweep.json	rows[scheme=shuffle,rate=0.15].auroc_word_max	rate 0.15, n=256
D16	chapters/results.tex:448	tab:ood-word BLR_all shuffle word-mean AUROC	0.786	0.0005	T0	bench_ood_final/blr_adv/bayes_linear_adv_sweep.json	rows[scheme=shuffle,rate=0.15].auroc_word_mean	rate 0.15, n=256
D17	chapters/results.tex:448	tab:ood-word BLR_all falseinfo word-max AUROC	0.793	0.0005	T0	bench_ood_final/blr_adv/bayes_linear_adv_sweep.json	rows[scheme=falseinfo,rate=0.15].auroc_word_max	rate 0.15, n=256
D18	chapters/results.tex:448	tab:ood-word BLR_all falseinfo word-mean AUROC	0.761	0.0005	T0	bench_ood_final/blr_adv/bayes_linear_adv_sweep.json	rows[scheme=falseinfo,rate=0.15].auroc_word_mean	rate 0.15, n=256
D19	chapters/results.tex:448	tab:ood-word BLR_fi replace word-max AUROC	0.83	0.0005	T0	bench_ood_final/blr_fi/bayes_linear_fi_sweep.json	rows[scheme=replace,rate=0.15].auroc_word_max	rate 0.15, n=256
D20	chapters/results.tex:448	tab:ood-word BLR_fi replace word-mean AUROC	0.774	0.0005	T0	bench_ood_final/blr_fi/bayes_linear_fi_sweep.json	rows[scheme=replace,rate=0.15].auroc_word_mean	rate 0.15, n=256
D21	chapters/results.tex:448	tab:ood-word BLR_fi shuffle word-max AUROC	0.781	0.0005	T0	bench_ood_final/blr_fi/bayes_linear_fi_sweep.json	rows[scheme=shuffle,rate=0.15].auroc_word_max	rate 0.15, n=256
D22	chapters/results.tex:448	tab:ood-word BLR_fi shuffle word-mean AUROC	0.715	0.0005	T0	bench_ood_final/blr_fi/bayes_linear_fi_sweep.json	rows[scheme=shuffle,rate=0.15].auroc_word_mean	rate 0.15, n=256
D23	chapters/results.tex:448	tab:ood-word BLR_fi falseinfo word-max AUROC	0.812	0.0005	T0	bench_ood_final/blr_fi/bayes_linear_fi_sweep.json	rows[scheme=falseinfo,rate=0.15].auroc_word_max	rate 0.15, n=256
D24	chapters/results.tex:448	tab:ood-word BLR_fi falseinfo word-mean AUROC	0.803	0.0005	T0	bench_ood_final/blr_fi/bayes_linear_fi_sweep.json	rows[scheme=falseinfo,rate=0.15].auroc_word_mean	rate 0.15, n=256
D25	chapters/results.tex:448	tab:ood-word BGMM replace word-max AUROC	0.91	0.0005	T0	bench_ood_final/bgmm/bgmm_perpos_sweep.json	rows[scheme=replace,rate=0.15].auroc_word_max	rate 0.15, n=256
D26	chapters/results.tex:448	tab:ood-word BGMM replace word-mean AUROC	0.899	0.0005	T0	bench_ood_final/bgmm/bgmm_perpos_sweep.json	rows[scheme=replace,rate=0.15].auroc_word_mean	rate 0.15, n=256
D27	chapters/results.tex:448	tab:ood-word BGMM shuffle word-max AUROC	0.897	0.0005	T0	bench_ood_final/bgmm/bgmm_perpos_sweep.json	rows[scheme=shuffle,rate=0.15].auroc_word_max	rate 0.15, n=256
D28	chapters/results.tex:448	tab:ood-word BGMM shuffle word-mean AUROC	0.864	0.0005	T0	bench_ood_final/bgmm/bgmm_perpos_sweep.json	rows[scheme=shuffle,rate=0.15].auroc_word_mean	rate 0.15, n=256
D29	chapters/results.tex:448	tab:ood-word BGMM falseinfo word-max AUROC	0.743	0.0005	T0	bench_ood_final/bgmm/bgmm_perpos_sweep.json	rows[scheme=falseinfo,rate=0.15].auroc_word_max	rate 0.15, n=256
D30	chapters/results.tex:448	tab:ood-word BGMM falseinfo word-mean AUROC	0.792	0.0005	T0	bench_ood_final/bgmm/bgmm_perpos_sweep.json	rows[scheme=falseinfo,rate=0.15].auroc_word_mean	rate 0.15, n=256
D31	chapters/results.tex:448	tab:ood-word GPT-2 SE replace word-max AUROC	0.727	0.0005	T0	bench_ood_final/gpt2_se/gpt2_spilled_energy_sweep.json	rows[scheme=replace,rate=0.15].auroc_word_max	rate 0.15, n=256
D32	chapters/results.tex:448	tab:ood-word GPT-2 SE replace word-mean AUROC	0.524	0.0005	T0	bench_ood_final/gpt2_se/gpt2_spilled_energy_sweep.json	rows[scheme=replace,rate=0.15].auroc_word_mean	rate 0.15, n=256
D33	chapters/results.tex:448	tab:ood-word GPT-2 SE shuffle word-max AUROC	0.724	0.0005	T0	bench_ood_final/gpt2_se/gpt2_spilled_energy_sweep.json	rows[scheme=shuffle,rate=0.15].auroc_word_max	rate 0.15, n=256
D34	chapters/results.tex:448	tab:ood-word GPT-2 SE shuffle word-mean AUROC	0.542	0.0005	T0	bench_ood_final/gpt2_se/gpt2_spilled_energy_sweep.json	rows[scheme=shuffle,rate=0.15].auroc_word_mean	rate 0.15, n=256
D35	chapters/results.tex:448	tab:ood-word GPT-2 SE falseinfo word-max AUROC	0.69	0.0005	T0	bench_ood_final/gpt2_se/gpt2_spilled_energy_sweep.json	rows[scheme=falseinfo,rate=0.15].auroc_word_max	rate 0.15, n=256
D36	chapters/results.tex:448	tab:ood-word GPT-2 SE falseinfo word-mean AUROC	0.672	0.0005	T0	bench_ood_final/gpt2_se/gpt2_spilled_energy_sweep.json	rows[scheme=falseinfo,rate=0.15].auroc_word_mean	rate 0.15, n=256
D37	chapters/results.tex:448	tab:ood-word GPT-2 NLL replace word-max AUROC	0.738	0.0005	T0	bench_ood_final/gpt2_nll/gpt2_nll_sweep.json	rows[scheme=replace,rate=0.15].auroc_word_max	rate 0.15, n=256
D38	chapters/results.tex:448	tab:ood-word GPT-2 NLL replace word-mean AUROC	0.596	0.0005	T0	bench_ood_final/gpt2_nll/gpt2_nll_sweep.json	rows[scheme=replace,rate=0.15].auroc_word_mean	rate 0.15, n=256
D39	chapters/results.tex:448	tab:ood-word GPT-2 NLL shuffle word-max AUROC	0.746	0.0005	T0	bench_ood_final/gpt2_nll/gpt2_nll_sweep.json	rows[scheme=shuffle,rate=0.15].auroc_word_max	rate 0.15, n=256
D40	chapters/results.tex:448	tab:ood-word GPT-2 NLL shuffle word-mean AUROC	0.623	0.0005	T0	bench_ood_final/gpt2_nll/gpt2_nll_sweep.json	rows[scheme=shuffle,rate=0.15].auroc_word_mean	rate 0.15, n=256
D41	chapters/results.tex:448	tab:ood-word GPT-2 NLL falseinfo word-max AUROC	0.853	0.0005	T0	bench_ood_final/gpt2_nll/gpt2_nll_sweep.json	rows[scheme=falseinfo,rate=0.15].auroc_word_max	rate 0.15, n=256
D42	chapters/results.tex:448	tab:ood-word GPT-2 NLL falseinfo word-mean AUROC	0.838	0.0005	T0	bench_ood_final/gpt2_nll/gpt2_nll_sweep.json	rows[scheme=falseinfo,rate=0.15].auroc_word_mean	rate 0.15, n=256
D43	chapters/results.tex:500	tab:ood-falseinfo NLL sequence AUROC @rate 0.05	0.589	0.0005	T0	bench_ood_final/nll/denoiser_nll_sweep.json	rows[scheme=falseinfo,rate=0.05].auroc_seq_nll	per-character-normalised sequence score
D44	chapters/results.tex:500	tab:ood-falseinfo NLL sequence AUROC @rate 0.15	0.727	0.0005	T0	bench_ood_final/nll/denoiser_nll_sweep.json	rows[scheme=falseinfo,rate=0.15].auroc_seq_nll	per-character-normalised sequence score
D45	chapters/results.tex:500	tab:ood-falseinfo NLL sequence AUROC @rate 0.3	0.874	0.0005	T0	bench_ood_final/nll/denoiser_nll_sweep.json	rows[scheme=falseinfo,rate=0.3].auroc_seq_nll	per-character-normalised sequence score
D46	chapters/results.tex:500	tab:ood-falseinfo NLL sequence AUROC @rate 0.5	0.951	0.0005	T0	bench_ood_final/nll/denoiser_nll_sweep.json	rows[scheme=falseinfo,rate=0.5].auroc_seq_nll	per-character-normalised sequence score
D47	chapters/results.tex:500	tab:ood-falseinfo NLL sequence AUROC @rate 1.0	0.984	0.0005	T0	bench_ood_final/nll/denoiser_nll_sweep.json	rows[scheme=falseinfo,rate=1.0].auroc_seq_nll	per-character-normalised sequence score
D48	chapters/results.tex:500	tab:ood-falseinfo BLR sequence AUROC @rate 0.05	0.55	0.0005	T0	bench_ood_final/blr/bayes_linear_sweep.json	rows[scheme=falseinfo,rate=0.05].auroc_seq_energy	per-character-normalised sequence score
D49	chapters/results.tex:500	tab:ood-falseinfo BLR sequence AUROC @rate 0.15	0.618	0.0005	T0	bench_ood_final/blr/bayes_linear_sweep.json	rows[scheme=falseinfo,rate=0.15].auroc_seq_energy	per-character-normalised sequence score
D50	chapters/results.tex:500	tab:ood-falseinfo BLR sequence AUROC @rate 0.3	0.746	0.0005	T0	bench_ood_final/blr/bayes_linear_sweep.json	rows[scheme=falseinfo,rate=0.3].auroc_seq_energy	per-character-normalised sequence score
D51	chapters/results.tex:500	tab:ood-falseinfo BLR sequence AUROC @rate 0.5	0.885	0.0005	T0	bench_ood_final/blr/bayes_linear_sweep.json	rows[scheme=falseinfo,rate=0.5].auroc_seq_energy	per-character-normalised sequence score
D52	chapters/results.tex:500	tab:ood-falseinfo BLR sequence AUROC @rate 1.0	0.982	0.0005	T0	bench_ood_final/blr/bayes_linear_sweep.json	rows[scheme=falseinfo,rate=1.0].auroc_seq_energy	per-character-normalised sequence score
D53	chapters/results.tex:500	tab:ood-falseinfo BLR_all sequence AUROC @rate 0.05	0.571	0.0005	T0	bench_ood_final/blr_adv/bayes_linear_adv_sweep.json	rows[scheme=falseinfo,rate=0.05].auroc_seq_energy	per-character-normalised sequence score
D54	chapters/results.tex:500	tab:ood-falseinfo BLR_all sequence AUROC @rate 0.15	0.697	0.0005	T0	bench_ood_final/blr_adv/bayes_linear_adv_sweep.json	rows[scheme=falseinfo,rate=0.15].auroc_seq_energy	per-character-normalised sequence score
D55	chapters/results.tex:500	tab:ood-falseinfo BLR_all sequence AUROC @rate 0.3	0.844	0.0005	T0	bench_ood_final/blr_adv/bayes_linear_adv_sweep.json	rows[scheme=falseinfo,rate=0.3].auroc_seq_energy	per-character-normalised sequence score
D56	chapters/results.tex:500	tab:ood-falseinfo BLR_all sequence AUROC @rate 0.5	0.952	0.0005	T0	bench_ood_final/blr_adv/bayes_linear_adv_sweep.json	rows[scheme=falseinfo,rate=0.5].auroc_seq_energy	per-character-normalised sequence score
D57	chapters/results.tex:500	tab:ood-falseinfo BLR_all sequence AUROC @rate 1.0	0.996	0.0005	T0	bench_ood_final/blr_adv/bayes_linear_adv_sweep.json	rows[scheme=falseinfo,rate=1.0].auroc_seq_energy	per-character-normalised sequence score
D58	chapters/results.tex:500	tab:ood-falseinfo BLR_fi sequence AUROC @rate 0.05	0.589	0.0005	T0	bench_ood_final/blr_fi/bayes_linear_fi_sweep.json	rows[scheme=falseinfo,rate=0.05].auroc_seq_energy	per-character-normalised sequence score
D59	chapters/results.tex:500	tab:ood-falseinfo BLR_fi sequence AUROC @rate 0.15	0.749	0.0005	T0	bench_ood_final/blr_fi/bayes_linear_fi_sweep.json	rows[scheme=falseinfo,rate=0.15].auroc_seq_energy	per-character-normalised sequence score
D60	chapters/results.tex:500	tab:ood-falseinfo BLR_fi sequence AUROC @rate 0.3	0.898	0.0005	T0	bench_ood_final/blr_fi/bayes_linear_fi_sweep.json	rows[scheme=falseinfo,rate=0.3].auroc_seq_energy	per-character-normalised sequence score
D61	chapters/results.tex:500	tab:ood-falseinfo BLR_fi sequence AUROC @rate 0.5	0.977	0.0005	T0	bench_ood_final/blr_fi/bayes_linear_fi_sweep.json	rows[scheme=falseinfo,rate=0.5].auroc_seq_energy	per-character-normalised sequence score
D62	chapters/results.tex:500	tab:ood-falseinfo BLR_fi sequence AUROC @rate 1.0	1.0	0.0005	T0	bench_ood_final/blr_fi/bayes_linear_fi_sweep.json	rows[scheme=falseinfo,rate=1.0].auroc_seq_energy	per-character-normalised sequence score
D63	chapters/results.tex:500	tab:ood-falseinfo BGMM sequence AUROC @rate 0.05	0.567	0.0005	T0	bench_ood_final/bgmm/bgmm_perpos_sweep.json	rows[scheme=falseinfo,rate=0.05].auroc_seq_gmm	per-character-normalised sequence score
D64	chapters/results.tex:500	tab:ood-falseinfo BGMM sequence AUROC @rate 0.15	0.699	0.0005	T0	bench_ood_final/bgmm/bgmm_perpos_sweep.json	rows[scheme=falseinfo,rate=0.15].auroc_seq_gmm	per-character-normalised sequence score
D65	chapters/results.tex:500	tab:ood-falseinfo BGMM sequence AUROC @rate 0.3	0.848	0.0005	T0	bench_ood_final/bgmm/bgmm_perpos_sweep.json	rows[scheme=falseinfo,rate=0.3].auroc_seq_gmm	per-character-normalised sequence score
D66	chapters/results.tex:500	tab:ood-falseinfo BGMM sequence AUROC @rate 0.5	0.951	0.0005	T0	bench_ood_final/bgmm/bgmm_perpos_sweep.json	rows[scheme=falseinfo,rate=0.5].auroc_seq_gmm	per-character-normalised sequence score
D67	chapters/results.tex:500	tab:ood-falseinfo BGMM sequence AUROC @rate 1.0	0.993	0.0005	T0	bench_ood_final/bgmm/bgmm_perpos_sweep.json	rows[scheme=falseinfo,rate=1.0].auroc_seq_gmm	per-character-normalised sequence score
D68	chapters/results.tex:500	tab:ood-falseinfo GPT-2 SE sequence AUROC @rate 0.05	0.657	0.0005	T0	bench_ood_final/gpt2_se/gpt2_spilled_energy_sweep.json	rows[scheme=falseinfo,rate=0.05].auroc_seq_se	per-character-normalised sequence score
